contig_id	contig_length	viral_length	aai_expected_length	aai_completeness	aai_confidence	aai_error	aai_num_hits	aai_top_hit	aai_id	aai_af	hmm_completeness_lower	hmm_completeness_upper	hmm_num_hits	kmer_freq
k141_118140||full	1808	NA	44121.42640945361	4.09778229566171	high	4.45453017313834	33	DTR_517157	60.59	100.0	2.4877768560763167	5.373911240149316	2	1.0
k141_196301||full	1576	NA	39842.0	3.955624717634657	low	15.760181986278	1	DTR_730409	34.1	35.8	NA	NA	0	1.0
k141_357944||full	909	NA	48708.49291625754	1.8662043220323103	low	13.1305637982196	9	DTR_245615	41.2	30.28	NA	NA	0	1.0
k141_118148||full	2256	1188	58319.78047550226	2.0370447047533555	low	18.8068221050936	114	GCA_000868065.1	38.5	24.87	0.8	3.08	1	1.0
k141_458824||full	838	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_216812||full	923	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_396763||full	707	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_458845||full	1528	NA	108553.1340911869	1.4076056051191006	low	14.8448260270765	2	GCA_000873545.1	39.1	29.82	NA	NA	0	1.0
k141_438304||full	1461	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_458846||full	1481	NA	57289.31954695488	2.585124088943242	high	3.47496706192358	264	DTR_871835	74.9	38.09	1.35	4.17	1	1.0
k141_379407||full	1386	774	129779.00000000001	0.5963984928224134	medium	7.15726505784103	1	DTR_372885	55.07	82.04	0.31	1.59	1	1.0
k141_357970||full	5659	NA	58708.90094105304	9.63908352786564	high	4.90644612587249	170	DTR_810576	64.01	34.14	NA	NA	0	1.0
k141_396768||full	2052	NA	102594.76096842372	2.000102130586919	low	16.7547169811321	10	DTR_272975	35.9	28.82	NA	NA	0	1.0
k141_236053||full	3456	NA	229416.27488151658	1.5064319224017007	medium	6.55782341160443	4	DTR_301658	53.2	34.33	NA	NA	0	1.0
k141_516719||full	2250	NA	253433.7661027011	0.8878059283892792	low	28.6070582969958	2	DTR_022094	25.5	39.62	NA	NA	0	1.0
k141_36971||full	4997	NA	37531.03899879947	13.31431298813721	low	10.4596183917162	47	DTR_833554	67.1	22.0	NA	NA	0	1.0
k141_458856||full	3551	NA	60892.0	5.831636339749064	low	23.3177068073054	1	MW584169	28.6	21.23	NA	NA	0	1.0
k141_338624||full	1899	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_396774||full	2225	NA	270541.3919568732	0.8224249841793841	low	12.1929432782492	28	DTR_538253	38.8	36.04	NA	NA	0	1.0
k141_417742||full	2268	NA	165042.07487796282	1.3741950358276995	medium	6.3231850117096	24	DTR_387290	57.18	61.98	NA	NA	0	1.0
k141_56611||full	2719	NA	40015.13748945765	6.794928546019229	low	10.6944003686965	3	DTR_375101	40.55	63.34	6.875862068965517	9.347758620689653	2	1.0
k141_258951||full	946	NA	206465.62826973287	0.45818764504671805	low	11.2165417334718	7	DTR_236565	41.6	60.55	NA	NA	0	1.0
k141_298489||full	3188	NA	62087.93480465332	5.134652988588482	high	3.42478034785727	25	DTR_191076	70.36	72.75	5.1889524060536285	9.38977985545645	3	1.0
k141_278893||full	1089	425	62307.65057513699	0.6820992222897109	low	18.5122354407915	115	DTR_598435	30.6	57.51	0.29	1.1	1	1.0
k141_156052||full	489	NA	47287.05200000001	1.0341097178145084	medium	9.8420013166557	9	DTR_748353	62.5	36.81	NA	NA	0	1.0
k141_97521||full	1956	NA	48353.980240445504	4.045168547187996	low	11.5402298850575	3	DTR_386051	34.9	81.66	NA	NA	0	1.0
k141_278900||full	2018	NA	41498.09890390008	4.862873368423979	low	10.9454880691546	2	DTR_378053	39.48	86.07	NA	NA	0	1.0
k141_556975||full	55417	NA	118820.29811553794	46.63933762067645	high	3.9130180855413	13	DTR_786174	66.45	57.7	33.01617539480943	89.61646614382336	16	1.0
k141_516760||full	2768	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_317319||full	1895	NA	39525.504143551814	4.794372750104821	low	18.9139941690962	5	DTR_514955	28.4	21.89	NA	NA	0	1.0
k141_338640||full	1769	NA	45424.860264156254	3.8943432950874226	low	13.957011667213	6	MW478292	36.0	48.6	NA	NA	0	1.0
k141_438347||full	331	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_537919||full	732	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_56640||full	5671	NA	179339.54841439184	3.162158068390066	low	22.1130987526063	13	GCA_002603985.1	43.0	13.33	NA	NA	0	1.0
k141_298518||full	3372	NA	81728.0	4.1258809710258415	medium	8.20276497695852	1	DTR_102146	50.13	64.18	NA	NA	0	1.0
k141_139682||full	1188	NA	38720.0	3.0681818181818183	low	16.0413971539457	1	DTR_222302	35.3	47.61	NA	NA	0	1.0
k141_396789||full	3265	NA	57398.97988298607	5.68825440217936	high	3.24606390889902	8	GCA_002955325.1	64.8	90.6	4.284249471458774	9.58169133192389	2	1.0
k141_537934||full	2742	NA	170304.82142574168	1.6100542410043273	low	15.1381313075547	10	DTR_200452	33.0	39.44	NA	NA	0	1.0
k141_537938||full	645	NA	66327.19543335609	0.9724517911330653	medium	5.96170220052112	4	DTR_536733	57.24	100.0	NA	NA	0	1.0
k141_139702||full	826	NA	171797.0	0.4808000139699762	low	18.3455780942327	1	DTR_838677	31.7	66.48	NA	NA	0	1.0
k141_516782||full	1123	NA	49656.02640002844	2.2615583271869633	medium	7.15726505784103	28	DTR_403362	53.18	82.18	1.61	9.11	1	1.0
k141_177008||full	49713	11259	149921.3384059349	7.509938291448907	low	21.8799554709198	31	DTR_374012	38.73	11.43	6.786895781099417	17.700152007978712	5	1.0
k141_458876||full	1538	NA	48976.027317955675	3.1403118713880165	low	10.2803738317757	3	DTR_831454	53.9	25.53	NA	NA	0	1.0
k141_317347||full	2131	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_379454||full	1379	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_317348||full	1473	NA	NA	NA	NA	NA	0	NA	NA	NA	1.95	4.02	1	1.0
k141_177009||full	4497	NA	120858.34988451212	3.7208848245050268	low	13.1645631304517	33	DTR_545398	71.3	13.69	NA	NA	0	1.0
k141_118212||full	1735	NA	44640.343035764265	3.8866188788244287	medium	6.5549443838636	71	DTR_497452	65.7	28.72	NA	NA	0	1.0
k141_97544||full	720	NA	28072.81777137368	2.5647585713116263	medium	9.80444235397834	4	DTR_877048	55.3	28.65	NA	NA	0	1.0
k141_196333||full	14777	NA	153351.69030057712	9.636020294941861	low	29.1891156069426	21	DTR_419006	29.8	10.39	NA	NA	0	1.0
k141_139747||full	766	NA	41506.71994078424	1.8454843001153007	low	11.4280670985553	9	DTR_363531	41.5	78.85	NA	NA	0	1.0
k141_557004||full	4923	NA	44194.635373179415	11.139361052377053	medium	8.06270996640538	53	DTR_438849	36.64	60.42	4.735818181818182	14.046727272727273	2	1.0
k141_458893||full	589	NA	31560.138795518207	1.8662782309551906	medium	8.65622069323649	4	GCA_001503755.1	51.4	65.73	NA	NA	0	1.0
k141_216881||full	7593	NA	63811.0	11.899202331886352	low	15.7472323702244	1	DTR_220179	38.6	17.53	NA	NA	0	1.0
k141_56691||full	1630	NA	42336.14856566315	3.850137660661027	medium	5.70841889117043	251	DTR_616511	62.5	56.88	NA	NA	0	1.0
k141_358036||full	1685	NA	42076.68831947283	4.0045927265150105	low	14.855914629916	151	DTR_096604	47.7	14.76	NA	NA	0	1.0
k141_97554||full	2647	NA	51274.219346422164	5.162438421765467	medium	6.3231850117096	30	DTR_743335	56.97	61.67	4.86	7.95	1	1.0
k141_77652||full	2653	NA	45870.19150210044	5.783712500695613	medium	9.89099717400081	300	DTR_677991	44.03	42.27	NA	NA	0	1.0
k141_537967||full	1919	NA	53513.56758801574	3.5860064774110785	medium	6.24192854068015	11	DTR_677826	84.7	20.0	NA	NA	0	1.0
k141_557007||full	7962	5685	52297.563429067566	10.870487317656206	medium	5.08558533193814	165	DTR_536945	65.21	26.99	4.038260869565217	6.804347826086957	2	1.0
k141_177028||full	1736	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_458903||full	6010	NA	68462.71412439818	8.778500935676762	low	15.1657311952622	64	DTR_226387	39.02	26.44	4.430910214043325	18.560077982586648	3	1.0
k141_396862||full	2489	NA	78464.41964932617	3.1721384177998884	low	28.6070582969958	13	DTR_829808	24.3	39.07	NA	NA	0	1.0
k141_396866||full	892	NA	108695.92044460117	0.8206379745913498	medium	9.40391650527222	10	GCA_002277885.1	42.7	62.72	NA	NA	0	1.0
k141_379500||full	466	NA	48344.05240952699	0.9639241577277603	medium	8.8286542612647	181	DTR_674106	51.4	57.94	NA	NA	0	1.0
k141_236113||full	767	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_177051||full	3391	NA	50787.50611701675	6.6768389693854635	low	21.4175654853621	5	DTR_152358	32.2	28.27	NA	NA	0	1.0
k141_97583||full	4175	NA	42938.650000736525	9.723174808542854	high	4.95140329802337	21	DTR_746992	54.9	96.4	7.8999999999999995	16.95	1	1.0
k141_97584||full	582	258	39557.60276458526	0.6522134355193528	medium	6.74483196851523	97	DTR_224666	60.6	55.21	0.26	0.74	1	1.0
k141_216919||full	2522	NA	193201.20380099802	1.305374889173942	low	16.7547169811321	21	DTR_108043	35.8	32.01	NA	NA	0	1.0
k141_97606||full	1393	NA	44368.97834324787	3.139580968539449	medium	7.64857191755397	5	DTR_844240	55.5	49.77	1.41	3.9899999999999998	1	1.0
k141_278936||full	2009	NA	55993.67619047619	3.5879051648009233	high	3.48379279006362	2	GCA_004284815.1	84.8	38.23	NA	NA	0	1.0
k141_498742||full	1230	NA	41045.27726300592	2.996690684091439	high	4.09837430943138	432	DTR_879199	67.1	53.7	NA	NA	0	1.0
k141_458937||full	4994	NA	43714.656735277196	11.424086045653203	low	15.1657311952622	71	DTR_627754	40.5	24.28	NA	NA	0	1.0
k141_156160||full	2003	NA	64187.4071997443	3.1205497890994094	medium	5.50798426290211	288	DTR_437818	56.47	72.6	3.0900000000000003	3.7	1	1.0
k141_458938||full	847	NA	101166.08484825915	0.8372371049748842	low	18.3455780942327	26	DTR_106524	28.7	66.26	NA	NA	0	1.0
k141_258992||full	57760	28884	33936.78134624854	85.1111945629249	high	3.2925399756355	14	DTR_301695	57.55	35.04	52.26418886786297	92.89718821837579	16	1.0
k141_358080||full	890	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_498754||full	675	NA	49609.530343160375	1.360625660696386	high	2.03087301773207	9	DTR_729031	84.64	85.25	NA	NA	0	1.0
k141_56719||full	1522	NA	49407.61529100083	3.0804967838170874	low	10.4444444060709	322	DTR_387001	37.3	89.02	NA	NA	0	1.0
k141_118240||full	290	NA	137803.0	0.21044534589232455	high	3.16750874465604	1	DTR_868618	72.7	57.14	NA	NA	0	1.0
k141_278955||full	1171	NA	39618.460908263376	2.9556928087425023	low	14.1542002301496	2	DTR_568517	40.7	39.26	1.77	3.47	1	1.0
k141_139786||full	3239	NA	98860.65904984807	3.276328552864303	low	18.8069420012078	51	DTR_294849	29.7	58.14	NA	NA	0	1.0
k141_417828||full	3005	NA	80697.73011723095	3.7237726459400853	low	19.4474773902474	401	DTR_758181	35.4	26.79	NA	NA	0	1.0
k141_317418||full	1547	NA	42075.23306905817	3.6767473098982135	high	1.96877121520706	112	DTR_644614	81.0	81.4	2.3621793103448274	4.631806896551724	2	1.0
k141_458980||full	1121	NA	66329.20922636523	1.6900548236212247	high	2.51210968659322	2	DTR_668066	85.1	83.53	NA	NA	0	1.0
k141_177086||full	2459	NA	62034.630909123785	3.9639149358400405	high	3.42478034785727	2	GCA_004778565.1	76.2	57.94	NA	NA	0	1.0
k141_516864||full	2770	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_196412||full	18378	NA	48810.1349626069	37.65201635701121	low	21.3127034147854	754	DTR_474033	71.9	4.04	13.48	53.22	1	1.0
k141_458986||full	1048	NA	51951.37655172413	2.017270897445006	low	13.9180409795102	2	GCA_002603985.1	36.8	63.36	NA	NA	0	1.0
k141_196420||full	1424	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_417866||full	809	NA	63666.76871562994	1.270678591548174	low	17.3716005451868	19	DTR_541604	35.8	46.48	NA	NA	0	1.0
k141_236162||full	1982	NA	97414.00000000001	2.03461514772004	low	21.4175654853621	1	DTR_108043	27.7	27.64	NA	NA	0	1.0
k141_358125||full	3152	NA	43011.90335597242	7.328203948366607	medium	7.60627655447017	399	DTR_694850	54.9	42.38	NA	NA	0	1.0
k141_156203||full	4046	NA	56112.59201054738	7.210502767791374	low	11.6380162023316	9	DTR_714784	42.7	32.15	NA	NA	0	1.0
k141_236166||full	1988	NA	165064.93782112686	1.2043744881510223	low	12.1929432782492	3	NC_042129	38.0	33.02	NA	NA	0	1.0
k141_317448||full	765	NA	44845.28143576969	1.7058650888292057	high	2.31219166008493	5	DTR_677826	77.6	45.89	1.03	4.56	1	1.0
k141_358149||full	1415	NA	62520.821703845395	2.2632460057910104	medium	5.99083426346975	53	DTR_742303	55.01	100.0	0.9	2.92	1	1.0
k141_196436||full	1301	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_37160||full	472	NA	59118.34007898131	0.7983986007885443	medium	8.65622069323649	80	DTR_830610	50.8	62.61	NA	NA	0	1.0
k141_37163||full	1695	NA	NA	NA	NA	NA	0	NA	NA	NA	2.49	4.82	1	1.0
k141_177131||full	1122	NA	50804.700537140925	2.2084570682190297	medium	8.84353741496599	91	DTR_556945	47.4	75.35	NA	NA	0	1.0
k141_56759||full	2992	NA	46077.35555591401	6.493428201124225	low	12.1929432782492	299	DTR_869876	39.4	36.54	3.36	8.69	1	1.0
k141_196475||full	1588	NA	41570.31464564514	3.8200336310573415	low	13.2625055334219	26	DTR_832849	69.4	9.88	NA	NA	0	1.0
k141_516936||full	2043	NA	49794.357432377335	4.102874512989696	medium	9.89099717400081	28	DTR_593313	46.7	40.71	NA	NA	0	1.0
k141_459042||full	2433	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_279018||full	1846	NA	43480.03277066716	4.24562697488435	low	16.0955816050496	4	DTR_373615	46.4	19.04	2.490182481751825	5.932481751824818	2	1.0
k141_118260||full	577	NA	36723.449823301744	1.5712031488770488	medium	7.8759800427655	29	DTR_707105	50.0	50.35	NA	NA	0	1.0
k141_236228||full	1768	NA	48689.02388746863	3.6312085534642233	high	4.50195005338972	21	DTR_593384	56.13	100.0	2.8415060240963856	4.767590361445783	2	1.0
k141_579858||full	4459	NA	114527.91666666667	3.8933738862795457	low	23.3177068073054	2	DTR_811494	28.1	17.98	NA	NA	0	1.0
k141_177142||full	11174	NA	65686.70263942149	17.01105330456029	medium	9.14234112693525	16	DTR_685841	43.96	27.81	8.361956521739131	14.52434782608696	2	1.0
k141_317490||full	1914	NA	33614.0	5.694056048075207	low	18.4248232254532	1	DTR_268150	29.6	63.0	NA	NA	0	1.0
k141_259038||full	12224	NA	115659.90327842438	10.568917709168023	low	10.7181110029211	68	DTR_572133	37.9	29.7	8.45	34.6	1	1.0
k141_516963||full	1716	NA	139675.83270840556	1.2285589902888996	high	3.8353196099675	22	Sp_2514321934_NZ_ADLN01000058	64.2	67.61	NA	NA	0	1.0
k141_579869||full	1228	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_37219||full	2410	NA	57043.45705093371	4.224849131861219	medium	9.69093101478708	18	DTR_238551	46.27	50.5	NA	NA	0	1.0
k141_338808||full	4347	NA	49392.395785552486	8.800949884823199	low	13.0126738159548	37	DTR_556945	43.7	25.72	NA	NA	0	1.0
k141_538053||full	1161	NA	173805.8387390209	0.6679867652451572	medium	5.28180719139367	115	DTR_432643	57.1	58.78	NA	NA	0	1.0
k141_97715||full	615	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_77835||full	2567	NA	44438.357619284645	5.776541117905794	low	10.7617896009674	11	DTR_475168	58.3	18.32	NA	NA	0	1.0
k141_516997||full	2434	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_37228||full	572	NA	62949.683999237925	0.9086622261788077	medium	7.81020983258876	26	DTR_543412	55.3	67.01	NA	NA	0	1.0
k141_538061||full	2997	NA	51946.22015392877	5.76942844179844	low	19.4474773902474	3	GCA_002603985.1	35.7	27.34	NA	NA	0	1.0
k141_236266||full	1341	NA	206720.57521186155	0.6487017553166395	medium	9.83914388195859	125	DTR_315423	42.8	53.78	NA	NA	0	1.0
k141_77852||full	449	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_579914||full	1389	NA	90423.32687651331	1.536108046430197	low	13.9604954804151	3	DTR_642542	36.2	91.7	NA	NA	0	1.0
k141_397052||full	992	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_459093||full	817	NA	129499.4788907119	0.6308905695979583	low	10.9098357507713	8	DTR_174007	38.8	72.76	NA	NA	0	1.0
k141_379622||full	1180	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.01
k141_517005||full	3252	NA	65850.96634876016	4.938424111768906	low	11.6206370876712	3	GCA_002955325.1	49.8	24.05	5.329339498018494	12.625046235138702	2	1.0
k141_77868||full	1350	NA	42286.54949297431	3.192504510741165	high	2.69320843091335	72	DTR_886331	70.4	70.49	2.44	3.69	1	1.0
k141_317525||full	1737	NA	48570.53468863565	3.576242285853231	medium	8.63813229571984	372	DTR_774257	45.77	96.59	1.54	5.43	1	1.0
k141_538080||full	2394	NA	38096.31459391429	6.284072424114301	high	2.22410360618904	12	DTR_827715	80.5	68.37	3.87	7.599999999999999	1	1.0
k141_498907||full	1315	NA	50150.898647854054	2.6220866135093046	high	3.42478034785727	37	DTR_772246	71.4	100.0	1.78	3.64	1	1.0
k141_259065||full	948	NA	63415.41288458269	1.4949047193390963	medium	5.68494985837863	11	DTR_543412	61.87	77.16	NA	NA	0	1.0
k141_37269||full	759	NA	53342.20158008139	1.4228884026478195	medium	7.92314988883452	4	DTR_401882	55.9	34.97	NA	NA	0	1.0
k141_196543||full	1050	NA	258510.90529103755	0.40617242000598996	low	10.7012750455373	5	DTR_236565	41.9	66.04	NA	NA	0	1.0
k141_139832||full	3535	NA	125610.97510421062	2.8142445332243127	high	2.66137504377262	6	DTR_721556	77.76	68.61	1.8801353639245741	4.532954907372476	4	1.0
k141_298708||full	1142	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_379657||full	756	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_579959||full	1867	NA	60299.378102427414	3.096217670485132	low	10.9394929934521	197	DTR_243210	40.9	59.57	NA	NA	0	1.0
k141_236300||full	814	NA	75886.57743691241	1.0726534619072934	medium	6.52300524170064	5	DTR_224676	51.2	69.26	NA	NA	0	1.0
k141_317590||full	2162	NA	56449.71497067988	3.82995733658345	high	4.08059193313848	13	DTR_537618	61.0	76.37	NA	NA	0	1.0
k141_177186||full	1334	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_579966||full	1351	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_77919||full	2569	NA	134407.98339207724	1.9113447989960926	low	11.2581598019399	393	DTR_464892	56.7	18.86	NA	NA	0	1.0
k141_478808||full	746	NA	64116.38987119805	1.1635090520514682	medium	8.46393780989099	6	DTR_840537	52.2	69.83	NA	NA	0	1.0
k141_438406||full	1194	NA	27547.495877852616	4.3343322576188905	medium	7.15726505784103	29	DTR_499677	55.6	80.92	NA	NA	0	1.0
k141_498981||full	3426	NA	47074.98751216826	7.277750204637705	medium	7.90591497421755	133	GCA_004778565.1	52.2	38.51	NA	NA	0	1.0
k141_177225||full	1942	NA	89179.2225081454	2.177637285212509	medium	7.80727581216628	25	DTR_437491	59.5	46.37	1.2862564991334489	5.815528596187176	2	1.11
k141_56926||full	928	NA	165822.80231258806	0.559633528717391	low	19.9248772031205	3	DTR_347039	29.9	74.04	NA	NA	0	1.0
k141_438419||full	1905	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_498991||full	3282	NA	54618.0	6.009008019334285	medium	7.56667930805488	1	DTR_868016	45.4	100.0	NA	NA	0	1.0
k141_279039||full	3506	NA	208249.05505769936	1.6835610605909332	low	19.4362889019378	8	GCA_000917535.1	36.1	20.83	NA	NA	0	1.0
k141_77944||full	512	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_557128||full	45805	NA	98959.86396786521	46.28644196082772	low	17.7366586216144	3	DTR_097817	37.06	11.65	29.019999999999996	100.0	1	1.0
k141_77956||full	1331	NA	42720.0	3.1156367041198503	medium	7.7824144533864	1	DTR_254776	39.2	17.53	NA	NA	0	1.0
k141_156234||full	1396	NA	147914.9505115196	0.9437855978535988	medium	6.5590302496389	8	DTR_872339	66.0	36.53	NA	NA	0	1.0
k141_379730||full	572	NA	149485.36422762126	0.382646156000273	medium	6.74483196851523	22	DTR_876101	62.0	55.07	NA	NA	0	1.0
k141_156236||full	1246	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_77964||full	2614	NA	37986.638315421755	6.8813670172513595	low	15.760181986278	59	DTR_540127	32.7	35.81	4.5	7.540000000000001	1	1.0
k141_177270||full	502	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_259126||full	677	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_397058||full	1685	NA	154702.4105532036	1.0891879408824807	medium	9.97120230381569	83	DTR_043064	42.6	66.6	NA	NA	0	1.0
k141_597403||full	1385	NA	231353.67923399163	0.5986505183689809	low	13.9180409795102	5	DTR_347039	35.2	63.78	NA	NA	0	1.0
k141_478873||full	2717	NA	56520.24524109811	4.807127054049584	low	12.9831144465291	58	DTR_260547	35.5	58.11	NA	NA	0	1.0
k141_579999||full	5990	NA	6061.0	98.82857614255073	low	27.3298538986542	1	DTR_601206	36.1	7.75	NA	NA	0	1.0
k141_517111||full	3746	2011	58563.03699864414	3.433906612538826	medium	5.9815914629818	21	DTR_677273	55.63	50.41	1.45	4.74	1	1.0
k141_56965||full	7414	NA	140665.47679586522	5.270660697193848	medium	9.41844440769528	26	DTR_827602	31.69	65.9	3.9	19.65	1	1.0
k141_338904||full	3296	NA	6304.756383384147	52.27799140164137	low	14.7807123818755	6	DTR_886782	32.6	45.43	79.2	100.0	1	1.0
k141_317645||full	5246	NA	56646.15485607992	9.260999291705566	low	29.1005291005291	48	GCA_002603985.1	25.9	24.38	NA	NA	0	1.0
k141_56981||full	1175	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_196637||full	988	NA	109375.0	0.9033142857142857	low	10.8566883292716	1	GCA_003014065.1	54.5	16.56	NA	NA	0	1.0
k141_56987||full	1427	NA	107854.3918918919	1.323080103618179	low	12.972234865726	2	DTR_183221	39.4	51.77	NA	NA	0	1.0
k141_438449||full	4498	NA	68545.9155046329	6.562024836762138	low	12.610489098409	11	DTR_420906	37.92	38.33	NA	NA	0	1.0
k141_580014||full	12920	NA	20723.051230501023	62.346031268715016	low	25.5595308871383	29	GCA_000840305.1	32.4	16.75	43.48361809110105	89.17434671810275	6	1.0
k141_358302||full	1470	NA	231489.3864483376	0.6350183144694911	low	16.0413971539457	4	DTR_410793	37.0	52.28	NA	NA	0	1.0
k141_418046||full	1154	NA	108970.0	1.0590070661649995	low	27.8875317648988	1	DTR_883713	26.9	88.15	NA	NA	0	1.0
k141_459231||full	3501	NA	45942.701632653814	7.620361614763336	low	22.9181591811457	177	DTR_882177	47.7	11.65	NA	NA	0	1.0
k141_438466||full	2087	NA	42321.96992446955	4.9312449390342445	high	3.96829921888363	23	DTR_794851	79.7	35.96	NA	NA	0	1.0
k141_57013||full	1680	NA	41045.903097209455	4.092978527043827	high	4.90119268422954	57	DTR_242648	58.6	60.91	NA	NA	0	1.0
k141_438469||full	1375	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_177338||full	583	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_259193||full	351	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_317681||full	7271	NA	40971.68231092693	17.74640334468488	medium	9.04973946797384	100	DTR_387450	36.27	44.82	NA	NA	0	1.0
k141_57022||full	613	NA	147662.55669390317	0.41513570787665366	medium	6.19852622453403	3	GCA_000865225.1	59.2	52.11	NA	NA	0	1.0
k141_298760||full	743	NA	56277.16720791514	1.3202512437326452	medium	6.19852622453403	43	Sp_1083787_contig_3731_5_1083787_contig_3731	62.3	50.66	NA	NA	0	1.0
k141_139896||full	2451	NA	48406.62097466724	5.063356934752145	low	16.7547169811321	4	DTR_070053	34.6	31.19	NA	NA	0	1.0
k141_397124||full	331	NA	151137.22365870507	0.21900627256952748	medium	7.47308423052565	16	DTR_493943	63.6	67.52	NA	NA	0	1.0
k141_259207||full	989	NA	43837.88465252048	2.2560395143134193	low	13.9180409795102	13	DTR_245680	34.3	65.85	NA	NA	0	1.0
k141_78024||full	1255	NA	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	0	1.0
k141_459267||full	758	NA	113018.99999999999	0.6706836903529496	low	27.2766386020296	1	CP067352	26.5	78.42	NA	NA	0	1.0
k141_538253||full	4404	NA	37273.93609187022	11.815226567822956	low	10.6438896189225	3	DTR_356064	48.2	31.66	2.69	12.98	1	1.0
